iso3,year,life_expectancy
CAF,2018,52.297
CAF,2017,45.231
CAF,2016,50.999
CAF,2015,51.934
CAF,2014,40.265
CAF,2013,49.487
CAF,2012,51.336
CAF,2011,50.107
CAF,2010,46.871
CAF,2009,14.665
CAF,2008,49.873
CAF,2007,49.327
CAF,2006,48.687
CAF,2005,48.207
CAF,2004,47.696
CAF,2003,47.306
CAF,2002,46.84
CAF,2001,46.734
CAF,2000,46.609
CAF,1999,46.91
CAF,1998,47.089
CAF,1997,47.284
CAF,1996,47.7
CAF,1995,48.109
CAF,1994,48.509
CAF,1993,48.899
CAF,1992,49.213
CAF,1991,49.575
CAF,1990,49.854
CAF,1989,50.074
CAF,1988,50.243
CAF,1987,50.371
CAF,1986,50.445
CAF,1985,50.463
CAF,1984,50.427
CAF,1983,50.342
CAF,1982,50.213
CAF,1981,50.028
CAF,1980,49.789
CAF,1979,49.5
CAF,1978,49.161
CAF,1977,48.778
CAF,1976,48.355
CAF,1975,47.892
CAF,1974,47.405
CAF,1973,46.884
CAF,1972,46.332
CAF,1971,45.764
CAF,1970,45.176
CAF,1969,44.58
CAF,1968,43.98
CAF,1967,43.379
CAF,1966,42.787
CAF,1965,42.207
CAF,1964,41.64
CAF,1963,41.09
CAF,1962,40.562
CAF,1961,40.056
CAF,1960,39.572
TCD,2024,55.238
TCD,2023,55.069
TCD,2022,54.528
TCD,2021,53.136
TCD,2020,53.082
TCD,2019,52.993
TCD,2018,52.447
TCD,2017,51.875
TCD,2016,51.603
TCD,2015,51.32
TCD,2014,51.141
TCD,2013,51.051
TCD,2012,50.765
TCD,2011,50.426
TCD,2010,50.107
TCD,2009,49.828
TCD,2008,49.503
TCD,2007,49.21
TCD,2006,48.747
TCD,2005,48.86
TCD,2004,48.687
TCD,2003,48.609
TCD,2002,48.36
TCD,2001,48.306
TCD,2000,47.937
TCD,1999,47.934
TCD,1998,47.802
TCD,1997,47.762
TCD,1996,47.551
TCD,1995,47.453
TCD,1994,47.08
TCD,1993,47.002
TCD,1992,46.777
TCD,1991,46.596
TCD,1990,45.074
TCD,1989,46.434
TCD,1988,46.352
TCD,1987,43.071
TCD,1986,45.598
TCD,1985,45.315
TCD,1984,44.732
TCD,1983,44.446
TCD,1982,43.91
TCD,1981,43.497
TCD,1980,43.452
TCD,1979,43.239
TCD,1978,43.017
TCD,1977,42.884
TCD,1976,42.687
TCD,1975,42.736
TCD,1974,42.601
TCD,1973,42.399
TCD,1972,41.922
TCD,1971,40.869
TCD,1970,41.386
TCD,1969,41.019
TCD,1968,40.702
TCD,1967,40.393
TCD,1966,40.089
TCD,1965,40.05
TCD,1964,40.12
TCD,1963,39.893
TCD,1962,39.608
TCD,1961,39.421
TCD,1960,39.216
CHI,2024,81.2
CHI,2023,81.1
CHI,2022,81.0
CHI,2021,80.3
CHI,2020,80.9
CHI,2019,81.2
CHI,2018,81.1
CHI,2017,81.0
CHI,2016,81.2
CHI,2015,81.4
CHI,2014,81.6
CHI,2013,81.5
CHI,2012,81.3
CHI,2011,81.4
CHI,2010,81.2
CHI,2009,81.0
CHI,2008,80.8
CHI,2007,80.6
CHI,2006,80.4
CHI,2005,80.1
CHI,2004,79.8
